,rating,comment
17849,0.0,trông sạch_sẽ vợ_chồng xuất thịt_nướng bể bê suất nhạt thịt_nướng nướng đem hâm_nóng khuyến_mại đen xì không_giờ
17855,0.0,cosanosta rảnh vô quăng lành hạ giấu kỹ đừng thưa khống không_đi không_thấy chụp chẳng_cần báo_cáo ủng_hộ làm_ăn không_thẹn chất đông mặt_mày đừng vội bề_ngoài đông ăn_hàng ký bảo review nói_láo chuyên phá vô vô giùm dừng quên khuyên câu tích_đức không_vì không_thành nổi chuyên phá_phách ác giả ác_báo không_sớm muộn sẵn trân_trọng lờ viết bức_xúc đành vô dám cũ yên_tâm cũ chưng trước_mắt lựa_chọn ăn_hàng không_dối lương_tâm
17857,0.0,sát
17866,0.0,bình_thường bình_thường nấu không_dẻo bở nhạt tương
17873,0.0,đông đắt đồ_ăn tỉ_lệ cơm_chiên trứng
17883,0.0,tạm hỗn ngáo trời_ơi thái độphục lơ_ngơ lướt làm_việc không_thấy ngáo làm_việc cọc nhắc nạt báo đem tịt vụng_về bưng đổ đổ đồ_ăn ổn
17888,0.0,nan
17891,0.0,rộng_rãi không_đắt nếm ốc mì mềm không_tươi nướng ổn tươi nếm
17893,0.0,shops waste callnot
17898,0.0,không_như bơ
17922,0.0,lầm khủng_khiếp không_bàn lót chùi lỡ thẳng bắt_buộc lọc
17924,0.0,tư_vấn thiệukhông tiềnngon bổ
17927,0.0,tư bưng bê
17935,0.0,thử đùi chặt miếng cắt miếng khổ miếng khổ nhồi kiệu tự_dưng tưởng kèm
17936,0.0,trân_châu cứng nhạt nước_lã không_uống
17951,0.0,không_giống trứng_muối online thất_vọng
17955,0.0,đông kiểm_soát jngối đứng
17960,0.0,tệ không_quá tệ ạthấy đợi cười giỡnủa chụp nhiềuthật uống thái_độ
17971,0.0,đồ_ăn xỉn tổng_cộng hến té thái_độ thiện nít mứa cười buôn_bán dở khủng chả_phải khéo giỏi thương nổi
17982,0.0,kêu kêu trắng số_lượng đối_chiếu cầm dọn dọn đứng cười_cười tỏ
17983,0.0,uống lớn_tuổi đứng không_kĩ vô kêu trả_lời không_lỗi vô bực_tức không_với
17992,0.0,ổn_hợp_đổi
17997,0.0,ghé mưa tầm_tã gỏi tân nhắc hoài ăn_gỏi thác_lác bảo đứng ì ngoắt mãi không_chắc xét bàn vô bấm tụ_tập bàn phục_vụ không_gọi rẻ vô nhậu mời giới_thiệu không_giờ rước khó_chịu không_lại
17998,0.0,kịp tự_nhiên hẩng kĩ nướng bánh_tráng
18000,0.0,mở_cửa không_ăn đóng nghỉ không_tiếp chốt ý_định
18006,0.0,hôi ưng thất_vọng trộn tạp ôi để_ý kiểm đau
18008,0.0,xương_khô miếng miếng sặc không_hề tương_ớt tế dở kém tệ
18009,0.0,ăn_ở kiếm thử thịt_nướng cắt cắt tá hỏa không_là báo không_giờ thử không_vì bánh_hỏi
18014,0.0,review ốc review lèo_tèo chán bật_ngửa tạm thèm
18019,0.0,nan
18034,0.0,kèm đậu tổng_cộng hoảng review cân_nhắc
18037,0.0,thèm bổ lẩu tiêu không_ăn không_nên không_lấy đem
18044,0.0,muộn quẩy thèm chạy thỏa_mãn thèm cần_thơ đóng mở_cửa mở_cửa cẩn_thận đọc lầm cũ luộc luộc khô_khốc đem lạnh phần_mực lăn nóng nguội không_hiểu
18052,0.0,đắt
18067,0.0,không_nói bình_thường thịt_luộc cà_pháo sống cải_thịt thái mỡ_chài dở không_tươi thử ý_định
18068,0.0,ăn_mặn thử tệ không_nêm mặn diễn_tả sôi mặn_chát pad bình_thường khẩu_vị mặn
18089,0.0,đông gửi gửi thẻ đề không_rõ không_nhưng tí không_thấy bảo không_bảo bảo rõ_ràng gửi trắng cẹp rớt nhặt không_sang bảo biêzt đừng bàn bàn uống bồi_thường ép trắng bồi_thường mướn chuyên_nghiệp bồi_thường uống cẩn_thận chớ_đừng buôn_bán chả_có
18093,0.0,huế truyền_thống giá_cả chả_bạn huyết không_hành
18094,0.0,ngất quyết_định không_như toàn miếg mỏng miếg chả_mỏng đen hư lỏng vắng
18097,0.0,rủ tí khổng_lồ
18100,0.0,tóc_tiên đậu_hũ lựa bịch bịch đứng nãy cầm đứng bào không_hỏi ngược đứng nấu_ăn bảo đứng không_tới không_hề không_đáng bực dời kế đối_xử cân_nhắc tiếp chả_lành thái_độ phục_vụ tệ
18105,0.0,chán chất
18117,0.0,phá sốt chán tưởng không_á phá
18121,0.0,làm_ăn tệ tương không_cho ẩu_tả trách_nhiệm
18122,0.0,review tốt thử bánh_kẹp bánh_kẹp khô ấn_tượng khô chả_béo_ngậy đồn khô khô bình_thường trứng bánh_nướng không_ăn
18125,0.0,chấm
18126,0.0,nan
18134,0.0,không_làm đem lý
18143,0.0,hứa kêu đợi
18144,0.0,không_nhưng bắt hoàn đồ_uống
18145,0.0,different menus youre
18153,0.0,bực_mình trực không_tốt rán không_giờ ghé đổi không_nói tắt tắt thái_độ đuổi qdih đóng định đóng
18164,0.0,không_thất vọng ghé
18172,0.0,kém mãi không_đem chốt chấm nhão bình_luận bình_luận
18176,0.0,thưc kiểm nguyên xào chả_giò đỏ chờ_đợi
18179,0.0,rim mùng_tơi đắt không_dám
18186,0.0,muộn hộp ngăn đỗ xào đắt mức_độ không_mặn
18207,0.0,bàn phục_vụ bảo đồng_ý phụ ghép đông không_nhưng bắt nhường bưng thử lèo_tèo không_đáng ngột nóng
18216,0.0,hương_vị không_mắc bì ốp ăn_nguội bình_thường mắc
18220,0.0,hủy không_lại
18224,0.0,uống
18232,0.0,đóng nứt cố đổ gấp đem đựng tưởng sảng
18241,0.0,đợi uống kêu sử uống
18253,0.0,toàn sạch hến xào lụa tỏi thử toàn nguyên toàn bõ nguyên tiếp xì toàn
18257,0.0,xoài
18260,0.0,thái_độ kêu đợi bưng không_nói hút muỗng không_đưa mù không_giờ ghé
18270,0.0,uống uống không_hài kêu đá thích uống uống lẹt uống ép cảm_nhận dòm_ngó kêu cã_đổi để_ý đổi
18280,0.0,kém đùa_giỡn không_tôn khách_hàng
18286,0.0,đẹp_mắt hẹp dơ thoáng mát chật vắng chút_riêng_tư lãng_mạn dễ_thương thức_ăn uống dở đừng thử moonlight đẹp
18287,0.0,không
18293,0.0,xào hóa_đơn bảo gói thái_độ tươi đắt
18297,0.0,ổn trừ vệ không_tả nhịn ám quần_áo
18312,0.0,tý đắt bẩn toàn đau
18319,0.0,làm_việc gằng thái_độ khó_chịu
18324,0.0,thảo_mộc đen hàng giúp
18325,0.0,dở mắc thía lỡ
18328,0.0,đại_học hải_phòng ấn_tượng bể đẹp không_quán bé nóng bật sợ chảy tươi bình_thường siro tùy côn_trùng tươi đá thất_vọng tốt
18333,0.0,kiểm
18341,0.0,dở
18345,0.0,hút muỗng uống
18347,0.0,chất_lượng đậu cũ góp_ý đổi bảo không_ăn bực_bội giải_quyết không_thèm chất_lượng
18357,0.0,xách_mé cải_thiện kích chửi có_lẽ khủng phiền_phức trót review dở
18358,0.0,nan
18362,0.0,kêu nướng quán_tính nướng cũ nổi cũ đem
18363,0.0,tiệm đắng nồng
18367,0.0,cúng chật bàn_ghế gọn_gàng đắt bình_thường tệ mở_cửa không_nói chả_thấy bình_thường bảo giấy_ăn ướt tưởng hộp nốt phục_vụ thực_đơn toàn cầm nổi
18369,0.0,gửi vô không_thấy gọn vô vô chờ đem kêu ăn_ở dắt vô vô ngồi_rồi vô không_kêu dắt liền dắt dắt kêu dắt tức
18371,0.0,mưa ghé đông toàn giẻ rửa rửa xà_lách toàn rách bẩn héo xoài đũa đen toàn tép nhúm không_tới hối_hận tự_nhủ tạm bình_định văn đóng nghỉ hẳn
18375,0.0,đẹp phục_vụ kém phục_vụ đông mà_còn thất_vọng phục_vụ chậm
18376,0.0,không_muốn họa giới_thiệu đình huế bùi_thị_xuân trẻ nhỏ_xíu nắm tối_tăm ẩm_thấp vất_vả chửi tưởng lịch_sự mập đụng ầm trời_giáng không_lời chờ phục_vụ lộ côn_đồ đứng đập đập nhóc phen hoảng_hốt chửi chửi toàn_bộ tô dám sợ huhuhuhuh
18391,0.0,làm_ăn
18402,0.0,xèo lê bình_thường mỏng nhiêu
18409,0.0,dở thải
18410,0.0,đục nhiên không_đậm miệngtô không_như thất_vọng thân_thiện không_quá bàn_ghế
18416,0.0,mắc bịch đóng_gói rẽ
18419,0.0,nan
18422,0.0,hút nhẹ trái_cây nhiên bảo uống nhiêu thử khẳng bình_thường đóng
18432,0.0,cười
18441,0.0,ghé lá_lốt khô_héo mắm_nêm không_giờ
18444,0.0,vợ_chồng thèm không_đến không_chặt cuộn bé ổn không_đúng vị
18448,0.0,không_ngờ không_kìm nổi không_rẻ đừng vội nổi không_trời ngờ chất_lượng tưởng tận_tình tốt đẹp kết_quả đừng vọng công_trái_cây mặt_trời sửa chụp ngược
18450,0.0,rùi dở
18455,0.0,kêu trứng_muối lạ thái_độ không_vì kếu tệ
18463,0.0,dở tệ kém sâu rửa bấm
18468,0.0,không_sầu không_sầu đông toàn thạch top liền bịch chất_lượng không_bằng không_ăn bực không
18473,0.0,giới_thiệu siro bào nhở nổi thử đổ siro trông bắt_mắt
18482,0.0,thiệt thất_vọng vô cực xưa tệ đổi cá_chiên chiên đen rám chiên không_làm ruột nguyên ruột chà trông dơ kêu nướng kèm chiên thằng_bờm mề trộn cá_nục ói không_chịu nổi đem kêu bù vô kêu chả_cá khổ nổi_tiếng kêu nướng bưng xỉu màu_sắc nhách cháy đen sống_nhăn nướng bảo đem vô nướng đem tấp cũ sống_nhăn nản sả toán thẳng gỡ_gạc fail tốn
18487,0.0,tệ đương_nhiên dỡ không_muốn đọc đừng lồi_lõm tốt hiền
18497,0.0,uống không_xứng đóng sớmkhông sạch
18503,0.0,nhạt_nhẽo thịt_nướng ổn
18511,0.0,bàn nhầm nhầm bận nuốt tô không_bỏ chẳng_khác miến chả
18513,0.0,sản yêu không_quá lòng_đào xoài mắm_nêm đế giòn_rụm kèm uống hớp kích_thích quất quắc đông cực_kì ngơi kiểm_chứng dở
18514,0.0,không_đáng cảnh_sắc thất_vọng
18516,0.0,dở kèm trộn pap thuờg dở không_đến mắc không_nên
18522,0.0,cực_kỳ bánh_tráng mốc giới_thiệu
18524,0.0,kêu lẩu kêu đông không_như đồn quế bảo chả_thấy cười tụi_mình dở chặt mỳ kết_quả
18527,0.0,phục_vụ lồi_lõm
18531,0.0,nan
18533,0.0,đau
18535,0.0,gửi đuổi gửi mắc dĩa cắt đậu dở
18541,0.0,lên_giá hút rửa tóm_lại
18559,0.0,chiều_tối bánh_tôm vọng giòn nóng không_như nhận_xét phủ cảm_nhận chả_cá xào sẵn thất_vọng kèm bánh_tôm bún lạnh ăn_giá một_chút lạnh bàn_tròn xếp đẹp ấm_áp một_chút gửi lớn_tuổi lịch_sự bánh_tôm lạc tiếp trẻ cẩn_thận hướng_dẫn trừ đông trở_nên ồn_ào kéo kéo kín vọng khó_chịu ầm_ĩ tiếc không_giờ
18561,0.0,nhân không_nhạt nhẽo tí
18567,0.0,vị trân_châu cuồng thất_vọng
18569,0.0,không_rõ
18583,0.0,thử thất_vọng lạc toàn
18592,0.0,nghìnn oanhh nátt cột_đèn bụcc dàyyy lunnn chả_hiểu sii đầuu nộm huhuuuu giớiii thiệu lày bánh_bèo xaooo ýcười đắt voãiiii quá_thể hờn ghê gớmmmm sauuuu chờ quayyy
18601,0.0,dịch chả_cá không_đáng nước_ngọt phô đem đem cười thích johnson thuii không_lại tổng giác
18603,0.0,mặt_tiền phạm hùng lễ_phép phú chấp_nhận nhiên nướng hút ngộp toàn nóng dĩa không_nhưng không_gà chiên chiên khô chổ mặn nhạt uống rót uống không_đánh
18610,0.0,không_ăn sầu giêng thử góp_ý biếu
18620,0.0,kém
18623,0.0,phục_vụ kém khó_chịu không_giờ đừng vô đào cự vô không_nói bánh_tráng
18626,0.0,tệ buôn_bán lừa_đảo nhỏ_xíu hôi
18629,0.0,đông phục_vụ kém đậu đậu chở đói cũ không_phục kém không_muỗng không_trở
18630,0.0,đông không_đâu không
18638,0.0,dở lộng_hành trích nguyên_văn thương
18642,0.0,vứt không_phí rước bực
18644,0.0,đăng nhập viết dở đắt dở thành đắt đắt cơm_chiên dám chiên dở chiên xét hòa tóm_lại
18648,0.0,mặt_mũi lạnh đọc tặc_lưỡi hoành_tráng hối_hận không_giờ
18652,0.0,tại_chỗ thử thử uống không_và ý_định đem liền tỏ đứng dậy cốt quên không_không trách_nhiệm đợi khó_chịu thề không_giờ
18653,0.0,không_ăn
18657,0.0,ngĩ không_nếm điên tệ
18658,0.0,vọng
18660,0.0,đông đâm đuổi không_muốn cố uống ném mất_hút chán tự_nhủ dịch_vụ hà_nội ngửi
18662,0.0,nma thất_vọng
18675,0.0,không_ư matcha phê
18679,0.0,kêu tôn kêu buôn không_ăn
18698,0.0,không_đâu không_như vô xiên không_thôi không_nghêu không_ăn xiên xiên răm không_như không_tương
18707,0.0,huế ngò súp muống sate tương
18716,0.0,nhiêu bánh_mì
18722,0.0,đọc thượng_đế bức_xúc xếp_hàng đông xếp hàngxen bận liên_tục không_xếp tập kịp mặt_mũi đứng tuộc làm_khách tiếp mãi giải_thích thông_cảm đàng_hoàng phục_vụ một_mình xưng_hô tuộc chất_lượng trạng không_hài chờ_đợi bực_bội đem chất_lượng bạch_tuộc cắt đầu_bếp người_lớn tuỳ_ý chụp phũ phũ bào kèm bào_ngư tuộc lớn_tiếng đứng đòi xếp_hàng ồn_ào bực_mình đông thiếu_sót không_ý_thức xếp_hàng ý_thức góp_ý nhận_xét toàn chê sống làm_người cực vất_vả cho_dù khó_lòng tốt thượng_đế
18726,0.0,rẻ uống không_thoải sân_thượng thích miết thân_thiện hình_như ủng_hộ
18728,0.0,ướp chán không_rõ quá_thể thất_vọng không_lại
18730,0.0,uống uống trái_cây trắng thất_vọng phục_vụ không_nào
18737,0.0,phô không_đúng né
18744,0.0,hợp_lý rồicó bàn chờ chờ không_thì bàn mời dô kà không_lịch lắmđồ
18757,0.0,thử đắt bìn không_đáng đồng_tiền không_giờ
18761,0.0,ăn_ở nhà_dưới bưng thoải_mái đông đồ_ăn bình_thường xíu_mại nhạt chén_dĩa sốt chấm bánh_mì nhúm sốt chấm thắc_mắc nước_chấm trả_lời khó_chịu kêu không_đến bảo đuổi không_lại thử tâm_lý rước bực
18767,0.0,toàn nốtly ún lunhơi
18771,0.0,uống tạm ổn không_thoáng nhiệt_tình đứng quầy không_rõ đứng quầy nói_chuyện tục ảnh_hưởng không_quán
18773,0.0,không_thiếu
18775,0.0,ế
18781,0.0,tươi không_nêm không_thấm vỉ dọn
18783,0.0,kimchi toàn cuộn tóp trộn cứng không_đặt
18785,0.0,trễ ngưng nghêu thắc_mắc chất_lượng bó đừng ăn_ở có_lẽ
18786,0.0,cửa_hàng bảo
18792,0.0,dở mắc uống toàn biến chất_lượng
18797,0.0,bì bảo giảm_giá câu_chuyện lạnh bảo không_thêm lượn nóng_mặt phản_ánh cứng hất_hàm nói_chuyện phép
18803,0.0,sướng yên không_bằng không_chất đắt đắt đông_đúc
18805,0.0,bánh_giò nhân đầy_đặn tuyệt_vời hăn bánh_giò bánh_giò khuê thoảng thèm
18807,0.0,chảy khô dày sệt chảy chảy
18840,0.0,huyền không_dẫn ngờ vắng đề_nghị khó_chịu không_đồng không_dám ngoại_tỉnh không_cho tệ rùi
18843,0.0,sứt ngọng không_nổi không_kì tàn_tật bưng tạm nổi ốc_nhồi đem nguội_ngắt tàm_tạm lừng gừng
18849,0.0,bàn để_ý vô dọn_bàn phục_vụ dọn dọn vô vô kêu đừng bàn vô cãi vô dắt dắt xeeeee gửi ghét nói_chuyện lí_lẽ vô nhục_nhã cười lí_nhí
18850,0.0,ghé tiện thất_vọng ẩm_mốc mặn ướp không_chắc toàn không_nghĩ đá chê cân_nhắc
18852,0.0,súp tệ cực súp mặn_chát thiệt_hại tềnh giận_dữ
18858,0.0,không
18860,0.0,hệ_thống đóng_gói tệ
18861,0.0,đoàng tô ghét
18867,0.0,nếm đầu_lọc xốt chiên tởm đầu_lọc thuốc_lá tởm xụn thưởng_thức hưởng dịch_vụ khách_hàng đấm đổ_lỗi đùn_đẩy tức_giận uống không_đắt tức vỡ chụp review né khủng bảo vứt cộc_lốc chụp né hưởng đầu_lọc xốt chiên bình_thạnh thành_phố né không_muốn rước
18868,0.0,không_giống thịt_nướng nổi thất_vọng lừa_bịp
18884,0.0,cốc lô_hội nhầm thành dán lô_hội đoán lập_tức bảo liên_hệ quản_lí nhầm đổi không_mình đổi shipper í bảo đổi đổi bảo uống đổi bảo không_nhầm không_đổi bảo chụp gửi đổi bảo đổi nốt không_đi nhầm đổi mà_còn ơn nhầm_lẫn hệ_thống thích thích lô_hội có_lẽ đặt_hàng
